center,left,right,steering,throttle,brake,speed
IMG/center_2021_02_12_10_14_41_420.jpg,IMG/left_2021_02_12_10_14_41_420.jpg,IMG/right_2021_02_12_10_14_41_420.jpg,0,1,0,30.19029
IMG/center_2021_02_12_10_14_41_516.jpg,IMG/left_2021_02_12_10_14_41_516.jpg,IMG/right_2021_02_12_10_14_41_516.jpg,0,1,0,30.19029
IMG/center_2021_02_12_10_14_41_606.jpg,IMG/left_2021_02_12_10_14_41_606.jpg,IMG/right_2021_02_12_10_14_41_606.jpg,0,1,0,30.19031
IMG/center_2021_02_12_10_14_41_698.jpg,IMG/left_2021_02_12_10_14_41_698.jpg,IMG/right_2021_02_12_10_14_41_698.jpg,-0.1,1,0,30.18768
IMG/center_2021_02_12_10_14_41_790.jpg,IMG/left_2021_02_12_10_14_41_790.jpg,IMG/right_2021_02_12_10_14_41_790.jpg,-0.35,1,0,30.16347
IMG/center_2021_02_12_10_14_41_879.jpg,IMG/left_2021_02_12_10_14_41_879.jpg,IMG/right_2021_02_12_10_14_41_879.jpg,-0.5500001,1,0,30.13929
IMG/center_2021_02_12_10_14_41_972.jpg,IMG/left_2021_02_12_10_14_41_972.jpg,IMG/right_2021_02_12_10_14_41_972.jpg,0,1,0,30.18764
IMG/center_2021_02_12_10_14_42_060.jpg,IMG/left_2021_02_12_10_14_42_060.jpg,IMG/right_2021_02_12_10_14_42_060.jpg,0,1,0,30.1898
IMG/center_2021_02_12_10_14_42_151.jpg,IMG/left_2021_02_12_10_14_42_151.jpg,IMG/right_2021_02_12_10_14_42_151.jpg,0,1,0,30.19025
IMG/center_2021_02_12_10_14_42_240.jpg,IMG/left_2021_02_12_10_14_42_240.jpg,IMG/right_2021_02_12_10_14_42_240.jpg,0,1,0,30.19029
IMG/center_2021_02_12_10_14_42_329.jpg,IMG/left_2021_02_12_10_14_42_329.jpg,IMG/right_2021_02_12_10_14_42_329.jpg,0,1,0,30.19029
IMG/center_2021_02_12_10_14_42_421.jpg,IMG/left_2021_02_12_10_14_42_421.jpg,IMG/right_2021_02_12_10_14_42_421.jpg,0.25,1,0,30.17453
IMG/center_2021_02_12_10_14_42_515.jpg,IMG/left_2021_02_12_10_14_42_515.jpg,IMG/right_2021_02_12_10_14_42_515.jpg,0,1,0,30.19012
IMG/center_2021_02_12_10_14_42_607.jpg,IMG/left_2021_02_12_10_14_42_607.jpg,IMG/right_2021_02_12_10_14_42_607.jpg,0,1,0,30.1902
IMG/center_2021_02_12_10_14_42_694.jpg,IMG/left_2021_02_12_10_14_42_694.jpg,IMG/right_2021_02_12_10_14_42_694.jpg,0,1,0,30.19027
IMG/center_2021_02_12_10_14_42_789.jpg,IMG/left_2021_02_12_10_14_42_789.jpg,IMG/right_2021_02_12_10_14_42_789.jpg,0,1,0,30.19028
IMG/center_2021_02_12_10_14_42_883.jpg,IMG/left_2021_02_12_10_14_42_883.jpg,IMG/right_2021_02_12_10_14_42_883.jpg,-0.15,1,0,30.18402
IMG/center_2021_02_12_10_14_42_973.jpg,IMG/left_2021_02_12_10_14_42_973.jpg,IMG/right_2021_02_12_10_14_42_973.jpg,-0.35,1,0,30.16331
IMG/center_2021_02_12_10_14_43_066.jpg,IMG/left_2021_02_12_10_14_43_066.jpg,IMG/right_2021_02_12_10_14_43_066.jpg,0,1,0,30.1895
IMG/center_2021_02_12_10_14_43_161.jpg,IMG/left_2021_02_12_10_14_43_161.jpg,IMG/right_2021_02_12_10_14_43_161.jpg,0,1,0,30.19013
IMG/center_2021_02_12_10_14_43_255.jpg,IMG/left_2021_02_12_10_14_43_255.jpg,IMG/right_2021_02_12_10_14_43_255.jpg,0,1,0,30.19027
IMG/center_2021_02_12_10_14_43_345.jpg,IMG/left_2021_02_12_10_14_43_345.jpg,IMG/right_2021_02_12_10_14_43_345.jpg,0,1,0,30.19033
IMG/center_2021_02_12_10_14_43_442.jpg,IMG/left_2021_02_12_10_14_43_442.jpg,IMG/right_2021_02_12_10_14_43_442.jpg,0,1,0,30.19029
IMG/center_2021_02_12_10_14_43_538.jpg,IMG/left_2021_02_12_10_14_43_538.jpg,IMG/right_2021_02_12_10_14_43_538.jpg,0,1,0,30.19027
IMG/center_2021_02_12_10_14_43_631.jpg,IMG/left_2021_02_12_10_14_43_631.jpg,IMG/right_2021_02_12_10_14_43_631.jpg,0,1,0,30.19027
IMG/center_2021_02_12_10_14_43_724.jpg,IMG/left_2021_02_12_10_14_43_724.jpg,IMG/right_2021_02_12_10_14_43_724.jpg,0,1,0,30.19011
IMG/center_2021_02_12_10_14_43_817.jpg,IMG/left_2021_02_12_10_14_43_817.jpg,IMG/right_2021_02_12_10_14_43_817.jpg,0,1,0,30.19022
IMG/center_2021_02_12_10_14_43_914.jpg,IMG/left_2021_02_12_10_14_43_914.jpg,IMG/right_2021_02_12_10_14_43_914.jpg,0,1,0,30.19036
IMG/center_2021_02_12_10_14_44_007.jpg,IMG/left_2021_02_12_10_14_44_007.jpg,IMG/right_2021_02_12_10_14_44_007.jpg,0,1,0,30.19021
IMG/center_2021_02_12_10_14_44_100.jpg,IMG/left_2021_02_12_10_14_44_100.jpg,IMG/right_2021_02_12_10_14_44_100.jpg,0,1,0,30.19021
IMG/center_2021_02_12_10_14_44_190.jpg,IMG/left_2021_02_12_10_14_44_190.jpg,IMG/right_2021_02_12_10_14_44_190.jpg,0,1,0,30.18966
IMG/center_2021_02_12_10_14_44_285.jpg,IMG/left_2021_02_12_10_14_44_285.jpg,IMG/right_2021_02_12_10_14_44_285.jpg,0,1,0,30.19043
IMG/center_2021_02_12_10_14_44_375.jpg,IMG/left_2021_02_12_10_14_44_375.jpg,IMG/right_2021_02_12_10_14_44_375.jpg,0,1,0,30.19034
IMG/center_2021_02_12_10_14_44_472.jpg,IMG/left_2021_02_12_10_14_44_472.jpg,IMG/right_2021_02_12_10_14_44_472.jpg,0,1,0,30.19083
IMG/center_2021_02_12_10_14_44_564.jpg,IMG/left_2021_02_12_10_14_44_564.jpg,IMG/right_2021_02_12_10_14_44_564.jpg,0,1,0,30.19041
IMG/center_2021_02_12_10_14_44_657.jpg,IMG/left_2021_02_12_10_14_44_657.jpg,IMG/right_2021_02_12_10_14_44_657.jpg,0,1,0,30.19027
IMG/center_2021_02_12_10_14_44_749.jpg,IMG/left_2021_02_12_10_14_44_749.jpg,IMG/right_2021_02_12_10_14_44_749.jpg,0,1,0,30.19027
IMG/center_2021_02_12_10_14_44_841.jpg,IMG/left_2021_02_12_10_14_44_841.jpg,IMG/right_2021_02_12_10_14_44_841.jpg,0,1,0,30.19021
IMG/center_2021_02_12_10_14_44_939.jpg,IMG/left_2021_02_12_10_14_44_939.jpg,IMG/right_2021_02_12_10_14_44_939.jpg,0,1,0,30.1903
IMG/center_2021_02_12_10_14_45_033.jpg,IMG/left_2021_02_12_10_14_45_033.jpg,IMG/right_2021_02_12_10_14_45_033.jpg,0,1,0,30.1903
IMG/center_2021_02_12_10_14_45_125.jpg,IMG/left_2021_02_12_10_14_45_125.jpg,IMG/right_2021_02_12_10_14_45_125.jpg,-0.25,1,0,30.17475
IMG/center_2021_02_12_10_14_45_219.jpg,IMG/left_2021_02_12_10_14_45_219.jpg,IMG/right_2021_02_12_10_14_45_219.jpg,0,1,0,30.19016
IMG/center_2021_02_12_10_14_45_309.jpg,IMG/left_2021_02_12_10_14_45_309.jpg,IMG/right_2021_02_12_10_14_45_309.jpg,0,1,0,30.19024
IMG/center_2021_02_12_10_14_45_406.jpg,IMG/left_2021_02_12_10_14_45_406.jpg,IMG/right_2021_02_12_10_14_45_406.jpg,0,1,0,30.19029
IMG/center_2021_02_12_10_14_45_500.jpg,IMG/left_2021_02_12_10_14_45_500.jpg,IMG/right_2021_02_12_10_14_45_500.jpg,0,1,0,30.1903
IMG/center_2021_02_12_10_14_45_595.jpg,IMG/left_2021_02_12_10_14_45_595.jpg,IMG/right_2021_02_12_10_14_45_595.jpg,0,1,0,30.1903
IMG/center_2021_02_12_10_14_45_690.jpg,IMG/left_2021_02_12_10_14_45_690.jpg,IMG/right_2021_02_12_10_14_45_690.jpg,0,1,0,30.1903
IMG/center_2021_02_12_10_14_45_785.jpg,IMG/left_2021_02_12_10_14_45_785.jpg,IMG/right_2021_02_12_10_14_45_785.jpg,0,1,0,30.19029
IMG/center_2021_02_12_10_14_45_877.jpg,IMG/left_2021_02_12_10_14_45_877.jpg,IMG/right_2021_02_12_10_14_45_877.jpg,0,1,0,30.1903
IMG/center_2021_02_12_10_14_45_969.jpg,IMG/left_2021_02_12_10_14_45_969.jpg,IMG/right_2021_02_12_10_14_45_969.jpg,0,1,0,30.19029
IMG/center_2021_02_12_10_14_46_062.jpg,IMG/left_2021_02_12_10_14_46_062.jpg,IMG/right_2021_02_12_10_14_46_062.jpg,0,1,0,30.19031
IMG/center_2021_02_12_10_14_46_157.jpg,IMG/left_2021_02_12_10_14_46_157.jpg,IMG/right_2021_02_12_10_14_46_157.jpg,0,1,0,30.19031
IMG/center_2021_02_12_10_14_46_250.jpg,IMG/left_2021_02_12_10_14_46_250.jpg,IMG/right_2021_02_12_10_14_46_250.jpg,0,1,0,30.1903
IMG/center_2021_02_12_10_14_46_345.jpg,IMG/left_2021_02_12_10_14_46_345.jpg,IMG/right_2021_02_12_10_14_46_345.jpg,0,1,0,30.19031
IMG/center_2021_02_12_10_14_46_437.jpg,IMG/left_2021_02_12_10_14_46_437.jpg,IMG/right_2021_02_12_10_14_46_437.jpg,0,1,0,30.1903
IMG/center_2021_02_12_10_14_46_538.jpg,IMG/left_2021_02_12_10_14_46_538.jpg,IMG/right_2021_02_12_10_14_46_538.jpg,0,1,0,30.1903
IMG/center_2021_02_12_10_14_46_632.jpg,IMG/left_2021_02_12_10_14_46_632.jpg,IMG/right_2021_02_12_10_14_46_632.jpg,-0.25,1,0,30.17476
IMG/center_2021_02_12_10_14_46_725.jpg,IMG/left_2021_02_12_10_14_46_725.jpg,IMG/right_2021_02_12_10_14_46_725.jpg,-0.5000001,1,0,30.14541
IMG/center_2021_02_12_10_14_46_819.jpg,IMG/left_2021_02_12_10_14_46_819.jpg,IMG/right_2021_02_12_10_14_46_819.jpg,0,1,0,30.18744
IMG/center_2021_02_12_10_14_46_913.jpg,IMG/left_2021_02_12_10_14_46_913.jpg,IMG/right_2021_02_12_10_14_46_913.jpg,0,1,0,30.18988
IMG/center_2021_02_12_10_14_47_007.jpg,IMG/left_2021_02_12_10_14_47_007.jpg,IMG/right_2021_02_12_10_14_47_007.jpg,0,1,0,30.19024
IMG/center_2021_02_12_10_14_47_101.jpg,IMG/left_2021_02_12_10_14_47_101.jpg,IMG/right_2021_02_12_10_14_47_101.jpg,0,1,0,30.19028
IMG/center_2021_02_12_10_14_47_192.jpg,IMG/left_2021_02_12_10_14_47_192.jpg,IMG/right_2021_02_12_10_14_47_192.jpg,0,1,0,30.19029
IMG/center_2021_02_12_10_14_47_285.jpg,IMG/left_2021_02_12_10_14_47_285.jpg,IMG/right_2021_02_12_10_14_47_285.jpg,0,1,0,30.1903
IMG/center_2021_02_12_10_14_47_379.jpg,IMG/left_2021_02_12_10_14_47_379.jpg,IMG/right_2021_02_12_10_14_47_379.jpg,0,1,0,30.1903
IMG/center_2021_02_12_10_14_47_475.jpg,IMG/left_2021_02_12_10_14_47_475.jpg,IMG/right_2021_02_12_10_14_47_475.jpg,0,1,0,30.19031
IMG/center_2021_02_12_10_14_47_569.jpg,IMG/left_2021_02_12_10_14_47_569.jpg,IMG/right_2021_02_12_10_14_47_569.jpg,0.1,1,0,30.18768
IMG/center_2021_02_12_10_14_47_664.jpg,IMG/left_2021_02_12_10_14_47_664.jpg,IMG/right_2021_02_12_10_14_47_664.jpg,0.35,1,0,30.16354
IMG/center_2021_02_12_10_14_47_756.jpg,IMG/left_2021_02_12_10_14_47_756.jpg,IMG/right_2021_02_12_10_14_47_756.jpg,0,1,0,30.18947
IMG/center_2021_02_12_10_14_47_847.jpg,IMG/left_2021_02_12_10_14_47_847.jpg,IMG/right_2021_02_12_10_14_47_847.jpg,0,1,0,30.19014
IMG/center_2021_02_12_10_14_47_939.jpg,IMG/left_2021_02_12_10_14_47_939.jpg,IMG/right_2021_02_12_10_14_47_939.jpg,0,1,0,30.19027
IMG/center_2021_02_12_10_14_48_031.jpg,IMG/left_2021_02_12_10_14_48_031.jpg,IMG/right_2021_02_12_10_14_48_031.jpg,0,1,0,30.19031
IMG/center_2021_02_12_10_14_48_123.jpg,IMG/left_2021_02_12_10_14_48_123.jpg,IMG/right_2021_02_12_10_14_48_123.jpg,0,1,0,30.19028
IMG/center_2021_02_12_10_14_48_219.jpg,IMG/left_2021_02_12_10_14_48_219.jpg,IMG/right_2021_02_12_10_14_48_219.jpg,-0.1,1,0,30.18759
IMG/center_2021_02_12_10_14_48_312.jpg,IMG/left_2021_02_12_10_14_48_312.jpg,IMG/right_2021_02_12_10_14_48_312.jpg,0,1,0,30.191
IMG/center_2021_02_12_10_14_48_403.jpg,IMG/left_2021_02_12_10_14_48_403.jpg,IMG/right_2021_02_12_10_14_48_403.jpg,0,1,0,30.19014
IMG/center_2021_02_12_10_14_48_502.jpg,IMG/left_2021_02_12_10_14_48_502.jpg,IMG/right_2021_02_12_10_14_48_502.jpg,0,1,0,30.19024
IMG/center_2021_02_12_10_14_48_594.jpg,IMG/left_2021_02_12_10_14_48_594.jpg,IMG/right_2021_02_12_10_14_48_594.jpg,0,1,0,30.19029
IMG/center_2021_02_12_10_14_48_685.jpg,IMG/left_2021_02_12_10_14_48_685.jpg,IMG/right_2021_02_12_10_14_48_685.jpg,0,1,0,30.19032
IMG/center_2021_02_12_10_14_48_776.jpg,IMG/left_2021_02_12_10_14_48_776.jpg,IMG/right_2021_02_12_10_14_48_776.jpg,-0.1,1,0,30.18777
IMG/center_2021_02_12_10_14_48_867.jpg,IMG/left_2021_02_12_10_14_48_867.jpg,IMG/right_2021_02_12_10_14_48_867.jpg,-0.35,1,0,30.16358
IMG/center_2021_02_12_10_14_48_959.jpg,IMG/left_2021_02_12_10_14_48_959.jpg,IMG/right_2021_02_12_10_14_48_959.jpg,0,1,0,30.18952
IMG/center_2021_02_12_10_14_49_051.jpg,IMG/left_2021_02_12_10_14_49_051.jpg,IMG/right_2021_02_12_10_14_49_051.jpg,0,1,0,30.19016
IMG/center_2021_02_12_10_14_49_145.jpg,IMG/left_2021_02_12_10_14_49_145.jpg,IMG/right_2021_02_12_10_14_49_145.jpg,0,1,0,30.19029
IMG/center_2021_02_12_10_14_49_237.jpg,IMG/left_2021_02_12_10_14_49_237.jpg,IMG/right_2021_02_12_10_14_49_237.jpg,0,1,0,30.19029
IMG/center_2021_02_12_10_14_49_330.jpg,IMG/left_2021_02_12_10_14_49_330.jpg,IMG/right_2021_02_12_10_14_49_330.jpg,0,1,0,30.19029
IMG/center_2021_02_12_10_14_49_418.jpg,IMG/left_2021_02_12_10_14_49_418.jpg,IMG/right_2021_02_12_10_14_49_418.jpg,0,1,0,30.19029
IMG/center_2021_02_12_10_14_49_518.jpg,IMG/left_2021_02_12_10_14_49_518.jpg,IMG/right_2021_02_12_10_14_49_518.jpg,0,1,0,30.1903
IMG/center_2021_02_12_10_14_49_610.jpg,IMG/left_2021_02_12_10_14_49_610.jpg,IMG/right_2021_02_12_10_14_49_610.jpg,0,1,0,30.19031
IMG/center_2021_02_12_10_14_49_702.jpg,IMG/left_2021_02_12_10_14_49_702.jpg,IMG/right_2021_02_12_10_14_49_702.jpg,0,1,0,30.19026
IMG/center_2021_02_12_10_14_49_797.jpg,IMG/left_2021_02_12_10_14_49_797.jpg,IMG/right_2021_02_12_10_14_49_797.jpg,-0.1,1,0,30.18765
IMG/center_2021_02_12_10_14_49_891.jpg,IMG/left_2021_02_12_10_14_49_891.jpg,IMG/right_2021_02_12_10_14_49_891.jpg,-0.35,1,0,30.16353
IMG/center_2021_02_12_10_14_49_985.jpg,IMG/left_2021_02_12_10_14_49_985.jpg,IMG/right_2021_02_12_10_14_49_985.jpg,-0.6000001,1,0,30.13311
IMG/center_2021_02_12_10_14_50_076.jpg,IMG/left_2021_02_12_10_14_50_076.jpg,IMG/right_2021_02_12_10_14_50_076.jpg,0,1,0,30.18518
IMG/center_2021_02_12_10_14_50_168.jpg,IMG/left_2021_02_12_10_14_50_168.jpg,IMG/right_2021_02_12_10_14_50_168.jpg,0,1,0,30.18969
IMG/center_2021_02_12_10_14_50_260.jpg,IMG/left_2021_02_12_10_14_50_260.jpg,IMG/right_2021_02_12_10_14_50_260.jpg,0,1,0,30.1902
IMG/center_2021_02_12_10_14_50_348.jpg,IMG/left_2021_02_12_10_14_50_348.jpg,IMG/right_2021_02_12_10_14_50_348.jpg,0.25,1,0,30.17278
IMG/center_2021_02_12_10_14_50_445.jpg,IMG/left_2021_02_12_10_14_50_445.jpg,IMG/right_2021_02_12_10_14_50_445.jpg,0,1,0,30.1879
IMG/center_2021_02_12_10_14_50_544.jpg,IMG/left_2021_02_12_10_14_50_544.jpg,IMG/right_2021_02_12_10_14_50_544.jpg,0,1,0,30.18999
IMG/center_2021_02_12_10_14_50_638.jpg,IMG/left_2021_02_12_10_14_50_638.jpg,IMG/right_2021_02_12_10_14_50_638.jpg,0,1,0,30.19024
IMG/center_2021_02_12_10_14_50_736.jpg,IMG/left_2021_02_12_10_14_50_736.jpg,IMG/right_2021_02_12_10_14_50_736.jpg,0,1,0,30.19055
IMG/center_2021_02_12_10_14_50_830.jpg,IMG/left_2021_02_12_10_14_50_830.jpg,IMG/right_2021_02_12_10_14_50_830.jpg,0,1,0,30.18995
IMG/center_2021_02_12_10_14_50_929.jpg,IMG/left_2021_02_12_10_14_50_929.jpg,IMG/right_2021_02_12_10_14_50_929.jpg,0,1,0,30.19011
IMG/center_2021_02_12_10_14_51_023.jpg,IMG/left_2021_02_12_10_14_51_023.jpg,IMG/right_2021_02_12_10_14_51_023.jpg,0,1,0,30.18975
IMG/center_2021_02_12_10_14_51_120.jpg,IMG/left_2021_02_12_10_14_51_120.jpg,IMG/right_2021_02_12_10_14_51_120.jpg,0,1,0,30.19021
IMG/center_2021_02_12_10_14_51_221.jpg,IMG/left_2021_02_12_10_14_51_221.jpg,IMG/right_2021_02_12_10_14_51_221.jpg,0,1,0,30.19014
IMG/center_2021_02_12_10_14_51_319.jpg,IMG/left_2021_02_12_10_14_51_319.jpg,IMG/right_2021_02_12_10_14_51_319.jpg,0,1,0,30.19058
IMG/center_2021_02_12_10_14_51_422.jpg,IMG/left_2021_02_12_10_14_51_422.jpg,IMG/right_2021_02_12_10_14_51_422.jpg,0,1,0,30.19019
IMG/center_2021_02_12_10_14_51_525.jpg,IMG/left_2021_02_12_10_14_51_525.jpg,IMG/right_2021_02_12_10_14_51_525.jpg,0.15,1,0,30.18434
IMG/center_2021_02_12_10_14_51_625.jpg,IMG/left_2021_02_12_10_14_51_625.jpg,IMG/right_2021_02_12_10_14_51_625.jpg,0,1,0,30.19011
IMG/center_2021_02_12_10_14_51_722.jpg,IMG/left_2021_02_12_10_14_51_722.jpg,IMG/right_2021_02_12_10_14_51_722.jpg,0,1,0,30.19018
IMG/center_2021_02_12_10_14_51_823.jpg,IMG/left_2021_02_12_10_14_51_823.jpg,IMG/right_2021_02_12_10_14_51_823.jpg,0,1,0,30.1902
IMG/center_2021_02_12_10_14_51_919.jpg,IMG/left_2021_02_12_10_14_51_919.jpg,IMG/right_2021_02_12_10_14_51_919.jpg,0,1,0,30.1902
IMG/center_2021_02_12_10_14_52_020.jpg,IMG/left_2021_02_12_10_14_52_020.jpg,IMG/right_2021_02_12_10_14_52_020.jpg,0,1,0,30.1902
IMG/center_2021_02_12_10_14_52_118.jpg,IMG/left_2021_02_12_10_14_52_118.jpg,IMG/right_2021_02_12_10_14_52_118.jpg,0,1,0,30.19023
IMG/center_2021_02_12_10_14_52_221.jpg,IMG/left_2021_02_12_10_14_52_221.jpg,IMG/right_2021_02_12_10_14_52_221.jpg,0,1,0,30.19019
IMG/center_2021_02_12_10_14_52_320.jpg,IMG/left_2021_02_12_10_14_52_320.jpg,IMG/right_2021_02_12_10_14_52_320.jpg,0,1,0,30.19024
IMG/center_2021_02_12_10_14_52_418.jpg,IMG/left_2021_02_12_10_14_52_418.jpg,IMG/right_2021_02_12_10_14_52_418.jpg,0,1,0,30.19019
IMG/center_2021_02_12_10_14_52_523.jpg,IMG/left_2021_02_12_10_14_52_523.jpg,IMG/right_2021_02_12_10_14_52_523.jpg,0,1,0,30.19045
IMG/center_2021_02_12_10_14_52_621.jpg,IMG/left_2021_02_12_10_14_52_621.jpg,IMG/right_2021_02_12_10_14_52_621.jpg,0,1,0,30.19031
IMG/center_2021_02_12_10_14_52_719.jpg,IMG/left_2021_02_12_10_14_52_719.jpg,IMG/right_2021_02_12_10_14_52_719.jpg,0,1,0,30.19069
IMG/center_2021_02_12_10_14_52_817.jpg,IMG/left_2021_02_12_10_14_52_817.jpg,IMG/right_2021_02_12_10_14_52_817.jpg,0,1,0,30.19039
IMG/center_2021_02_12_10_14_52_916.jpg,IMG/left_2021_02_12_10_14_52_916.jpg,IMG/right_2021_02_12_10_14_52_916.jpg,0,1,0,30.19037
IMG/center_2021_02_12_10_14_53_014.jpg,IMG/left_2021_02_12_10_14_53_014.jpg,IMG/right_2021_02_12_10_14_53_014.jpg,0,1,0,30.19038
IMG/center_2021_02_12_10_14_53_110.jpg,IMG/left_2021_02_12_10_14_53_110.jpg,IMG/right_2021_02_12_10_14_53_110.jpg,0,1,0,30.19038
IMG/center_2021_02_12_10_14_53_207.jpg,IMG/left_2021_02_12_10_14_53_207.jpg,IMG/right_2021_02_12_10_14_53_207.jpg,0,1,0,30.19035
IMG/center_2021_02_12_10_14_53_303.jpg,IMG/left_2021_02_12_10_14_53_303.jpg,IMG/right_2021_02_12_10_14_53_303.jpg,0,1,0,30.19038
IMG/center_2021_02_12_10_14_53_398.jpg,IMG/left_2021_02_12_10_14_53_398.jpg,IMG/right_2021_02_12_10_14_53_398.jpg,0,1,0,30.19037
IMG/center_2021_02_12_10_14_53_501.jpg,IMG/left_2021_02_12_10_14_53_501.jpg,IMG/right_2021_02_12_10_14_53_501.jpg,0,1,0,30.19038
IMG/center_2021_02_12_10_14_53_597.jpg,IMG/left_2021_02_12_10_14_53_597.jpg,IMG/right_2021_02_12_10_14_53_597.jpg,0,1,0,30.19036
IMG/center_2021_02_12_10_14_53_694.jpg,IMG/left_2021_02_12_10_14_53_694.jpg,IMG/right_2021_02_12_10_14_53_694.jpg,0,1,0,30.19039
IMG/center_2021_02_12_10_14_53_792.jpg,IMG/left_2021_02_12_10_14_53_792.jpg,IMG/right_2021_02_12_10_14_53_792.jpg,0,1,0,30.19039
IMG/center_2021_02_12_10_14_53_891.jpg,IMG/left_2021_02_12_10_14_53_891.jpg,IMG/right_2021_02_12_10_14_53_891.jpg,0,1,0,30.19069
IMG/center_2021_02_12_10_14_53_993.jpg,IMG/left_2021_02_12_10_14_53_993.jpg,IMG/right_2021_02_12_10_14_53_993.jpg,0,1,0,30.19035
IMG/center_2021_02_12_10_14_54_090.jpg,IMG/left_2021_02_12_10_14_54_090.jpg,IMG/right_2021_02_12_10_14_54_090.jpg,0,1,0,30.19073
IMG/center_2021_02_12_10_14_54_190.jpg,IMG/left_2021_02_12_10_14_54_190.jpg,IMG/right_2021_02_12_10_14_54_190.jpg,0,1,0,30.19056
IMG/center_2021_02_12_10_14_54_289.jpg,IMG/left_2021_02_12_10_14_54_289.jpg,IMG/right_2021_02_12_10_14_54_289.jpg,0,1,0,30.19079
IMG/center_2021_02_12_10_14_54_389.jpg,IMG/left_2021_02_12_10_14_54_389.jpg,IMG/right_2021_02_12_10_14_54_389.jpg,0,1,0,30.19032
IMG/center_2021_02_12_10_14_54_495.jpg,IMG/left_2021_02_12_10_14_54_495.jpg,IMG/right_2021_02_12_10_14_54_495.jpg,0,1,0,30.19152
IMG/center_2021_02_12_10_14_54_595.jpg,IMG/left_2021_02_12_10_14_54_595.jpg,IMG/right_2021_02_12_10_14_54_595.jpg,0,1,0,30.19015
IMG/center_2021_02_12_10_14_54_695.jpg,IMG/left_2021_02_12_10_14_54_695.jpg,IMG/right_2021_02_12_10_14_54_695.jpg,0,1,0,30.19031
IMG/center_2021_02_12_10_14_54_795.jpg,IMG/left_2021_02_12_10_14_54_795.jpg,IMG/right_2021_02_12_10_14_54_795.jpg,0,1,0,30.1903
IMG/center_2021_02_12_10_14_54_896.jpg,IMG/left_2021_02_12_10_14_54_896.jpg,IMG/right_2021_02_12_10_14_54_896.jpg,0,1,0,30.19032
IMG/center_2021_02_12_10_14_54_995.jpg,IMG/left_2021_02_12_10_14_54_995.jpg,IMG/right_2021_02_12_10_14_54_995.jpg,-0.25,1,0,30.17482
IMG/center_2021_02_12_10_14_55_093.jpg,IMG/left_2021_02_12_10_14_55_093.jpg,IMG/right_2021_02_12_10_14_55_093.jpg,0,1,0,30.19002
IMG/center_2021_02_12_10_14_55_193.jpg,IMG/left_2021_02_12_10_14_55_193.jpg,IMG/right_2021_02_12_10_14_55_193.jpg,0,1,0,30.19024
IMG/center_2021_02_12_10_14_55_293.jpg,IMG/left_2021_02_12_10_14_55_293.jpg,IMG/right_2021_02_12_10_14_55_293.jpg,0,1,0,30.19034
IMG/center_2021_02_12_10_14_55_391.jpg,IMG/left_2021_02_12_10_14_55_391.jpg,IMG/right_2021_02_12_10_14_55_391.jpg,-0.1,1,0,30.18788
IMG/center_2021_02_12_10_14_55_494.jpg,IMG/left_2021_02_12_10_14_55_494.jpg,IMG/right_2021_02_12_10_14_55_494.jpg,0,1,0,30.19024
IMG/center_2021_02_12_10_14_55_595.jpg,IMG/left_2021_02_12_10_14_55_595.jpg,IMG/right_2021_02_12_10_14_55_595.jpg,0,1,0,30.19027
IMG/center_2021_02_12_10_14_55_694.jpg,IMG/left_2021_02_12_10_14_55_694.jpg,IMG/right_2021_02_12_10_14_55_694.jpg,0,1,0,30.19032
IMG/center_2021_02_12_10_14_55_793.jpg,IMG/left_2021_02_12_10_14_55_793.jpg,IMG/right_2021_02_12_10_14_55_793.jpg,-0.1,1,0,30.18775
IMG/center_2021_02_12_10_14_55_893.jpg,IMG/left_2021_02_12_10_14_55_893.jpg,IMG/right_2021_02_12_10_14_55_893.jpg,0,1,0,30.19101
IMG/center_2021_02_12_10_14_55_992.jpg,IMG/left_2021_02_12_10_14_55_992.jpg,IMG/right_2021_02_12_10_14_55_992.jpg,0,1,0,30.19018
IMG/center_2021_02_12_10_14_56_090.jpg,IMG/left_2021_02_12_10_14_56_090.jpg,IMG/right_2021_02_12_10_14_56_090.jpg,0,1,0,30.19025
IMG/center_2021_02_12_10_14_56_189.jpg,IMG/left_2021_02_12_10_14_56_189.jpg,IMG/right_2021_02_12_10_14_56_189.jpg,-0.25,1,0,30.17552
IMG/center_2021_02_12_10_14_56_288.jpg,IMG/left_2021_02_12_10_14_56_288.jpg,IMG/right_2021_02_12_10_14_56_288.jpg,0,1,0,30.18826
IMG/center_2021_02_12_10_14_56_387.jpg,IMG/left_2021_02_12_10_14_56_387.jpg,IMG/right_2021_02_12_10_14_56_387.jpg,0,1,0,30.19009
IMG/center_2021_02_12_10_14_56_489.jpg,IMG/left_2021_02_12_10_14_56_489.jpg,IMG/right_2021_02_12_10_14_56_489.jpg,0,1,0,30.19029
IMG/center_2021_02_12_10_14_56_588.jpg,IMG/left_2021_02_12_10_14_56_588.jpg,IMG/right_2021_02_12_10_14_56_588.jpg,0,1,0,30.19027
IMG/center_2021_02_12_10_14_56_685.jpg,IMG/left_2021_02_12_10_14_56_685.jpg,IMG/right_2021_02_12_10_14_56_685.jpg,0,1,0,30.19028
